layer,group,pair,jaccard_mean,jaccard_std,cosine_mean,cosine_std,n_sentences
0,fr_group,cs_fr_vs_french,0.7275461968199398,0.0,0.9603086709976196,0.0,1
0,fr_group,cs_fr_vs_english,0.6463565253190613,0.0,0.9514415264129639,0.0,1
0,fr_group,french_vs_english,0.5681728880157171,0.0,0.8847171068191528,0.0,1
0,hi_group,cs_hi_vs_hindi,0.7593818984547461,0.0,0.949809193611145,0.0,1
0,hi_group,cs_hi_vs_english,0.5349826053343641,0.0,0.8270753622055054,0.0,1
0,hi_group,hindi_vs_english,0.444525018129079,0.0,0.6522040963172913,0.0,1
0,cross_cs,cs_fr_vs_cs_hi,0.5710919088766693,0.0,0.8765967488288879,0.0,1
1,fr_group,cs_fr_vs_french,0.7279661016949153,0.0,0.9998919367790222,0.0,1
1,fr_group,cs_fr_vs_english,0.7263113367174281,0.0,0.9999219179153442,0.0,1
1,fr_group,french_vs_english,0.6183115338882283,0.0,0.9997642636299133,0.0,1
1,hi_group,cs_hi_vs_hindi,0.6954564060581253,0.0,0.998944103717804,0.0,1
1,hi_group,cs_hi_vs_english,0.5939675174013921,0.0,0.9995687007904053,0.0,1
1,hi_group,hindi_vs_english,0.4544810485299327,0.0,0.9974624514579773,0.0,1
1,cross_cs,cs_fr_vs_cs_hi,0.6215045293422607,0.0,0.9996486306190491,0.0,1
2,fr_group,cs_fr_vs_french,0.6723849372384937,0.0,0.8909432291984558,0.0,1
2,fr_group,cs_fr_vs_english,0.5672285378283026,0.0,0.8186630606651306,0.0,1
2,fr_group,french_vs_english,0.499812382739212,0.0,0.6927840709686279,0.0,1
2,hi_group,cs_hi_vs_hindi,0.7863736263736264,0.0,0.9486994743347168,0.0,1
2,hi_group,cs_hi_vs_english,0.44572664983772087,0.0,0.6176495552062988,0.0,1
2,hi_group,hindi_vs_english,0.3932622894465452,0.0,0.4465596079826355,0.0,1
2,cross_cs,cs_fr_vs_cs_hi,0.4881217520415739,0.0,0.7135410308837891,0.0,1
3,fr_group,cs_fr_vs_french,0.6317875544986128,0.0,0.8484112024307251,0.0,1
3,fr_group,cs_fr_vs_english,0.5479969765684052,0.0,0.7418328523635864,0.0,1
3,fr_group,french_vs_english,0.4970523212969786,0.0,0.6524302363395691,0.0,1
3,hi_group,cs_hi_vs_hindi,0.7349853002939941,0.0,0.8969585299491882,0.0,1
3,hi_group,cs_hi_vs_english,0.41378116343490307,0.0,0.4530235528945923,0.0,1
3,hi_group,hindi_vs_english,0.35520212060967526,0.0,0.2587534189224243,0.0,1
3,cross_cs,cs_fr_vs_cs_hi,0.45056100981767183,0.0,0.5728970766067505,0.0,1
4,fr_group,cs_fr_vs_french,0.6388553002821443,0.0,0.8067886829376221,0.0,1
4,fr_group,cs_fr_vs_english,0.547112462006079,0.0,0.6625555753707886,0.0,1
4,fr_group,french_vs_english,0.5279642058165548,0.0,0.6310189366340637,0.0,1
4,hi_group,cs_hi_vs_hindi,0.7013201320132013,0.0,0.8882747292518616,0.0,1
4,hi_group,cs_hi_vs_english,0.43071030640668523,0.0,0.45458218455314636,0.0,1
4,hi_group,hindi_vs_english,0.3798994974874372,0.0,0.28318333625793457,0.0,1
4,cross_cs,cs_fr_vs_cs_hi,0.45711222301644033,0.0,0.5061113238334656,0.0,1
5,fr_group,cs_fr_vs_french,0.6636661211129297,0.0,0.8120424151420593,0.0,1
5,fr_group,cs_fr_vs_english,0.6240031897926634,0.0,0.7653162479400635,0.0,1
5,fr_group,french_vs_english,0.578076923076923,0.0,0.6854937076568604,0.0,1
5,hi_group,cs_hi_vs_hindi,0.7217242851045668,0.0,0.8955432772636414,0.0,1
5,hi_group,cs_hi_vs_english,0.4609598853868195,0.0,0.4605088233947754,0.0,1
5,hi_group,hindi_vs_english,0.39451114922813035,0.0,0.26498618721961975,0.0,1
5,cross_cs,cs_fr_vs_cs_hi,0.4876702245123298,0.0,0.5316498279571533,0.0,1
6,fr_group,cs_fr_vs_french,0.6695052716950527,0.0,0.8281283378601074,0.0,1
6,fr_group,cs_fr_vs_english,0.6240126382306477,0.0,0.7655037641525269,0.0,1
6,fr_group,french_vs_english,0.5777607948032097,0.0,0.701879620552063,0.0,1
6,hi_group,cs_hi_vs_hindi,0.692084542063821,0.0,0.8875229954719543,0.0,1
6,hi_group,cs_hi_vs_english,0.4912472647702407,0.0,0.5146316289901733,0.0,1
6,hi_group,hindi_vs_english,0.41124057573680606,0.0,0.3312379717826843,0.0,1
6,cross_cs,cs_fr_vs_cs_hi,0.5298311444652908,0.0,0.6011725068092346,0.0,1
7,fr_group,cs_fr_vs_french,0.6804287415641127,0.0,0.8327173590660095,0.0,1
7,fr_group,cs_fr_vs_english,0.6617529880478088,0.0,0.8326534628868103,0.0,1
7,fr_group,french_vs_english,0.6091954022988506,0.0,0.7459789514541626,0.0,1
7,hi_group,cs_hi_vs_hindi,0.7014388489208633,0.0,0.8612987995147705,0.0,1
