layer,group,pair,jaccard_mean,jaccard_std,cosine_mean,cosine_std,n_sentences
0,fr_group,cs_fr_vs_french,0.6299972856644306,0.020241188103454988,0.9465110898017883,0.0054128170013427734,2
0,fr_group,cs_fr_vs_english,0.5883683803790776,0.010315830147238303,0.9443441331386566,0.0012653172016143799,2
0,fr_group,french_vs_english,0.4569667710741326,0.02112371699141785,0.8651466369628906,0.008053779602050781,2
0,hi_group,cs_hi_vs_hindi,0.6483050002517092,0.01498511320047885,0.874707967042923,0.0031501948833465576,2
0,hi_group,cs_hi_vs_english,0.498112582781457,0.01255702722590138,0.8452345728874207,0.007361888885498047,2
0,hi_group,hindi_vs_english,0.3928208027069039,0.00711135468794008,0.5608757436275482,0.019480794668197632,2
0,cross_cs,cs_fr_vs_cs_hi,0.5028330193619467,0.005056888894934081,0.883380115032196,0.014032900333404541,2
1,fr_group,cs_fr_vs_french,0.6625685118782438,0.004641928578526189,0.9997448027133942,0.00016233325004577637,2
1,fr_group,cs_fr_vs_english,0.6264441057764232,0.02205288821155288,0.9998163878917694,9.79006290435791e-05,2
1,fr_group,french_vs_english,0.5191259313609295,0.004099635342898034,0.9994923174381256,0.00030681490898132324,2
1,hi_group,cs_hi_vs_hindi,0.5912069901742787,0.0221950716813914,0.9985906779766083,0.0011515319347381592,2
1,hi_group,cs_hi_vs_english,0.5822408265159995,0.024092246197057465,0.9996935129165649,0.0001932978630065918,2
1,hi_group,hindi_vs_english,0.4267786250449018,0.004789096249090324,0.9975823760032654,0.0019431114196777344,2
1,cross_cs,cs_fr_vs_cs_hi,0.5831304551515532,0.020606407440895258,0.9997121691703796,0.00016963481903076172,2
2,fr_group,cs_fr_vs_french,0.6872508325125464,0.0012604943482950604,0.8848506808280945,0.0006456971168518066,2
2,fr_group,cs_fr_vs_english,0.6145226417297724,0.011988079517790906,0.8304554224014282,0.033081889152526855,2
2,fr_group,french_vs_english,0.5504114737008021,0.011242661637543672,0.7216208279132843,0.032400935888290405,2
2,hi_group,cs_hi_vs_hindi,0.6461674402208658,0.020228333854713232,0.8328784108161926,0.01272052526473999,2
2,hi_group,cs_hi_vs_english,0.561935969135281,0.004868697782295317,0.7628479897975922,0.030016452074050903,2
2,hi_group,hindi_vs_english,0.4618415569156922,0.01469273911318869,0.5662826001644135,0.042074114084243774,2
2,cross_cs,cs_fr_vs_cs_hi,0.5915388121832152,0.01607071894668488,0.8103821873664856,0.03555870056152344,2
3,fr_group,cs_fr_vs_french,0.7002791629975733,0.010495109841427097,0.8786647021770477,0.0033271610736846924,2
3,fr_group,cs_fr_vs_english,0.6069256205317884,0.004921612515756402,0.7697756290435791,0.00857621431350708,2
3,fr_group,french_vs_english,0.551417004048583,0.012219359587780643,0.6821011900901794,0.03335076570510864,2
3,hi_group,cs_hi_vs_hindi,0.6401402277326027,0.0056765053351263695,0.806604653596878,0.0065635740756988525,2
3,hi_group,cs_hi_vs_english,0.5351144099398594,0.007666338723242183,0.6488980948925018,0.013708382844924927,2
3,hi_group,hindi_vs_english,0.4520801122162688,0.008020534800266044,0.47449998557567596,0.04232777655124664,2
3,cross_cs,cs_fr_vs_cs_hi,0.552993358989597,0.010504739869718505,0.6899364292621613,0.004637926816940308,2
4,fr_group,cs_fr_vs_french,0.7094667741867476,0.028076181139712886,0.8648042380809784,0.023703843355178833,2
4,fr_group,cs_fr_vs_english,0.6234260317057956,0.027113752380569955,0.7466394901275635,0.033802330493927,2
4,fr_group,french_vs_english,0.5816368692888358,0.034970202622169266,0.6760041117668152,0.049417078495025635,2
4,hi_group,cs_hi_vs_hindi,0.6416925750394944,9.257503949450241e-05,0.7830327749252319,0.009020864963531494,2
4,hi_group,cs_hi_vs_english,0.5564847762554977,0.005897432564705762,0.6054242253303528,0.01080411672592163,2
4,hi_group,hindi_vs_english,0.47162362406790137,0.000169405037380721,0.43803560733795166,0.0020686984062194824,2
4,cross_cs,cs_fr_vs_cs_hi,0.5816028893795635,0.001982587171117267,0.6808563768863678,5.7071447372436523e-05,2
5,fr_group,cs_fr_vs_french,0.6954245394899681,0.011667361475201865,0.8640141189098358,0.017251819372177124,2
5,fr_group,cs_fr_vs_english,0.644570664160182,0.028208471944137503,0.7892541587352753,0.03277727961540222,2
5,fr_group,french_vs_english,0.6110498835227872,0.01822617057426923,0.7364940345287323,0.030829042196273804,2
5,hi_group,cs_hi_vs_hindi,0.6562052597815009,0.000487016805640228,0.802675724029541,0.011596500873565674,2
5,hi_group,cs_hi_vs_english,0.5792496171516079,0.009571209800918856,0.6719494462013245,0.013986349105834961,2
5,hi_group,hindi_vs_english,0.49380370644879,0.004201371534525183,0.5109743624925613,0.01175592839717865,2
5,cross_cs,cs_fr_vs_cs_hi,0.6039796288369734,0.009912493786231824,0.7139733135700226,0.012840896844863892,2
6,fr_group,cs_fr_vs_french,0.7208761643868912,0.01860534857528473,0.8800716996192932,0.0167275071144104,2
6,fr_group,cs_fr_vs_english,0.6572217955994791,0.006712630630029026,0.8058832883834839,0.02761918306350708,2
6,fr_group,french_vs_english,0.6323077846900296,0.028778372925323648,0.7661090791225433,0.04492196440696716,2
6,hi_group,cs_hi_vs_hindi,0.6675320934041864,0.015607441479534523,0.8221505880355835,0.0024651288986206055,2
6,hi_group,cs_hi_vs_english,0.5781400190482062,0.002429625899121046,0.6982768476009369,0.01739254593849182,2
6,hi_group,hindi_vs_english,0.5210984937304215,0.013846727274489823,0.5681038200855255,0.046846240758895874,2
6,cross_cs,cs_fr_vs_cs_hi,0.6163341521439478,0.007759320861692898,0.7501210570335388,0.011922180652618408,2
7,fr_group,cs_fr_vs_french,0.7337603147188639,0.030056611015160217,0.8785398900508881,0.028031140565872192,2
7,fr_group,cs_fr_vs_english,0.6369925213675214,0.006436965811965845,0.7869316637516022,0.0031227171421051025,2
7,fr_group,french_vs_english,0.6260580666807113,0.019783556876789676,0.7662884294986725,0.026574522256851196,2
7,hi_group,cs_hi_vs_hindi,0.6443237036598677,0.012130544706145385,0.792023777961731,0.009601414203643799,2
7,hi_group,cs_hi_vs_english,0.5416855006365459,0.009319429207974461,0.6231621205806732,0.030816763639450073,2
7,hi_group,hindi_vs_english,0.4909688719273963,0.0028085804884163124,0.4981340765953064,0.004051566123962402,2
7,cross_cs,cs_fr_vs_cs_hi,0.5815787035463306,0.008054967537067692,0.7032103836536407,0.019587010145187378,2
8,fr_group,cs_fr_vs_french,0.7280581218059026,0.03781825414668,0.8898096978664398,0.047870248556137085,2
8,fr_group,cs_fr_vs_english,0.6513565531402001,0.004065133606787785,0.8244150280952454,0.01983058452606201,2
8,fr_group,french_vs_english,0.643420924217067,0.027019835993203845,0.8121777772903442,0.003907620906829834,2
8,hi_group,cs_hi_vs_hindi,0.6625063286936747,0.005940672128018076,0.8240054845809937,0.028990209102630615,2
8,hi_group,cs_hi_vs_english,0.5633579106155505,0.010588449537706213,0.6846318244934082,0.06320542097091675,2
8,hi_group,hindi_vs_english,0.5114864464998107,0.00044891890599174644,0.591913253068924,0.04748848080635071,2
8,cross_cs,cs_fr_vs_cs_hi,0.5999104337289808,0.008208223570004392,0.7516420781612396,0.044311314821243286,2
9,fr_group,cs_fr_vs_french,0.7520153364302005,0.04588950861563096,0.9184172749519348,0.033233702182769775,2
9,fr_group,cs_fr_vs_english,0.6670011403587326,0.0007394959682911484,0.8599261939525604,0.013178616762161255,2
9,fr_group,french_vs_english,0.6632730704772101,0.01553216683866554,0.8556050956249237,0.009416848421096802,2
9,hi_group,cs_hi_vs_hindi,0.6720910798364861,0.012880018429409945,0.8452962934970856,0.026460915803909302,2
9,hi_group,cs_hi_vs_english,0.5770215051950354,0.025166849631068633,0.7454003989696503,0.05018529295921326,2
