layer,group,pair,jaccard_mean,jaccard_std,cosine_mean,cosine_std,n_sentences
0,fr_group,cs_fr_vs_french,0.6294074506155086,0.05749565241076354,0.9425583481788635,0.019898987957031777,5
0,fr_group,cs_fr_vs_english,0.5736946129284913,0.0306453075780465,0.903815221786499,0.025918599904216896,5
0,fr_group,french_vs_english,0.4434987033151983,0.038647479044295906,0.7988196969032287,0.048440386507154036,5
0,hi_group,cs_hi_vs_hindi,0.6199661689159071,0.02855183120183736,0.8922292590141296,0.016845133981798162,5
0,hi_group,cs_hi_vs_english,0.5370798647628622,0.009636920498185224,0.8773580193519592,0.027642104129905143,5
0,hi_group,hindi_vs_english,0.3993971601561993,0.011196753222329296,0.6658214569091797,0.04498349976597252,5
0,cross_cs,cs_fr_vs_cs_hi,0.4946008280347381,0.015211627278973704,0.8737215399742126,0.013134275718951169,5
1,fr_group,cs_fr_vs_french,0.6207512508385984,0.04220153686037077,0.8364718556404114,0.05348208148328073,5
1,fr_group,cs_fr_vs_english,0.532439223724323,0.04344002218995194,0.7163144946098328,0.054247767652438494,5
1,fr_group,french_vs_english,0.42472401171734975,0.03425285574144726,0.5257678627967834,0.08477892165726938,5
1,hi_group,cs_hi_vs_hindi,0.5835664299822493,0.04765958121651868,0.8154065847396851,0.05008875799591285,5
1,hi_group,cs_hi_vs_english,0.49240187571540045,0.0187514715255216,0.6411772251129151,0.05261300145321285,5
1,hi_group,hindi_vs_english,0.3783694669152083,0.01028750439210028,0.4410126268863678,0.034121377571259735,5
1,cross_cs,cs_fr_vs_cs_hi,0.4665190486521382,0.014096943043023382,0.6515655159950257,0.054030581084837936,5
2,fr_group,cs_fr_vs_french,0.6814958657766723,0.03629261536623108,0.8699692249298095,0.0367369549297725,5
2,fr_group,cs_fr_vs_english,0.6188683739131293,0.040076499754884226,0.775016188621521,0.05624513846532972,5
2,fr_group,french_vs_english,0.5263669022208423,0.040435734365716756,0.6289443612098694,0.07301732868422928,5
2,hi_group,cs_hi_vs_hindi,0.6830764383067717,0.024115926695841627,0.8660170793533325,0.028350659998228122,5
2,hi_group,cs_hi_vs_english,0.5574206611956753,0.03096227700941618,0.6947010040283204,0.05283586780607555,5
2,hi_group,hindi_vs_english,0.47214967832500737,0.025409682058903933,0.5346631586551667,0.05574385627882851,5
2,cross_cs,cs_fr_vs_cs_hi,0.5756704400801904,0.03163532600515283,0.6849277496337891,0.05901169078366729,5
3,fr_group,cs_fr_vs_french,0.665097662828732,0.04326001069181023,0.8648792505264282,0.03843962676886536,5
3,fr_group,cs_fr_vs_english,0.6128518149601325,0.03005900155008527,0.7856186389923095,0.05556430291249101,5
3,fr_group,french_vs_english,0.5263488127658373,0.026778827192424623,0.6678783297538757,0.0673778204747592,5
3,hi_group,cs_hi_vs_hindi,0.6628190325666962,0.031002664704945757,0.8539701342582703,0.03678290797990623,5
3,hi_group,cs_hi_vs_english,0.5467337009857833,0.02806622655972564,0.707027006149292,0.05369680367414489,5
3,hi_group,hindi_vs_english,0.4656132131908077,0.018745213203388584,0.5440959095954895,0.05335745871094639,5
3,cross_cs,cs_fr_vs_cs_hi,0.5648506366753392,0.019907066400334888,0.7304488778114319,0.04533103872039422,5
4,fr_group,cs_fr_vs_french,0.661269052096223,0.036356790549223465,0.8699284315109252,0.03457078124321823,5
4,fr_group,cs_fr_vs_english,0.5988637270166477,0.03341036801780511,0.7726503491401673,0.05407032515228034,5
4,fr_group,french_vs_english,0.5281959477868907,0.018825402441312825,0.6861106514930725,0.05485616103748497,5
4,hi_group,cs_hi_vs_hindi,0.6366596036510901,0.03648778706816844,0.8584092140197754,0.029049720682778772,5
4,hi_group,cs_hi_vs_english,0.5329733919184041,0.02575021354029459,0.6938741207122803,0.027965598575702487,5
4,hi_group,hindi_vs_english,0.44857064847251193,0.017065838275865195,0.5613620519638062,0.025702973655966674,5
4,cross_cs,cs_fr_vs_cs_hi,0.5484501108137744,0.024793992590507005,0.723058533668518,0.02297442299033107,5
5,fr_group,cs_fr_vs_french,0.6780808777851907,0.01838859028733626,0.8847067952156067,0.021221931773407286,5
5,fr_group,cs_fr_vs_english,0.5978079651809944,0.053245285478424866,0.788451862335205,0.05255526437092904,5
5,fr_group,french_vs_english,0.5415825895584941,0.028350732620955034,0.7248082399368286,0.046589284648679084,5
5,hi_group,cs_hi_vs_hindi,0.6394251956396413,0.043703749858889515,0.8586642742156982,0.054996081016244334,5
5,hi_group,cs_hi_vs_english,0.5144488392029661,0.02870679464816074,0.6868534207344055,0.044765057092827285,5
5,hi_group,hindi_vs_english,0.4460410519856744,0.018033410020455894,0.5728341102600097,0.043456359055744825,5
5,cross_cs,cs_fr_vs_cs_hi,0.5521536446074924,0.022165653538251978,0.7470355272293091,0.03426238178672711,5
6,fr_group,cs_fr_vs_french,0.7247502898556701,0.038368577207540486,0.9388122797012329,0.020264338950694794,5
6,fr_group,cs_fr_vs_english,0.6073286717136723,0.03498248231245434,0.8561517477035523,0.039729143135447016,5
6,fr_group,french_vs_english,0.5635486454527533,0.020919832109350577,0.828500258922577,0.038977115010206266,5
6,hi_group,cs_hi_vs_hindi,0.682934375229632,0.0356838696503634,0.92139173746109,0.02713861418384133,5
6,hi_group,cs_hi_vs_english,0.5460787247651077,0.028104047581233072,0.8071588754653931,0.03434091772178527,5
6,hi_group,hindi_vs_english,0.4897304044344364,0.018052944750136385,0.7508150458335876,0.04558333109080573,5
6,cross_cs,cs_fr_vs_cs_hi,0.5844107770847018,0.0288972470495518,0.8419091939926148,0.025731624604141273,5
7,fr_group,cs_fr_vs_french,0.7497575535002438,0.014629717541283102,0.958610737323761,0.00788129935524424,5
7,fr_group,cs_fr_vs_english,0.6536645514234698,0.04763589952516082,0.9056949496269227,0.027216781589704264,5
7,fr_group,french_vs_english,0.6293636575381693,0.03902066140938101,0.896089780330658,0.019347987510339212,5
7,hi_group,cs_hi_vs_hindi,0.7298903539947516,0.03396181983312828,0.9443964958190918,0.018376520330421905,5
